Options:
Model:                           Discrete: Dependent
Tree File Name:                  /Users/sarthakshukla/Desktop/MorphTest/GallWasps_Morph.nex.run1.t
Data File Name:                  /Users/sarthakshukla/Desktop/MorphTest/gallwasps_charmatrix.txt
Log File Name:                   1000TreesDependentRestrictQ42Q43.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2420080782
Analsis Type:                    Maximum Likelihood
ML Attempt Per Tree:             10
ML Max Evaluations:              20000
ML Tolerance:                    0.000001
ML Algorithm:                    BOBYQA
Rate Range:                      0.000000 - 100.000000
Precision:                       64 bits
Cores:                           1
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          q43
    q43                          None
Tree Information
     Trees:                      1001
     Taxa:                       41
     Sites:                      1
     States:                     4
Tree No	Lh	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
1	-33.791826	58.251488	30.011630	89.224768	0.000000	0.000000	31.119152	83.180486	83.180486	0.264891	0.279260	0.210254	0.245595	
2	-33.464689	7.060791	13.873599	16.531453	0.000000	1.870021	11.559477	29.436485	29.436485	0.193785	0.041531	0.543466	0.221218	
3	-33.343847	7.865698	7.570657	0.000000	14.353747	8.033443	0.000000	23.904077	23.904077	0.179120	0.087254	0.495061	0.238565	
4	-33.477675	0.000000	3.875553	4.145691	10.590356	0.000000	9.427138	40.988250	40.988250	0.422287	0.263674	0.120318	0.193721	
5	-34.237969	0.000000	9.546171	0.555539	18.034779	4.585173	9.676103	52.692459	52.692459	0.199952	0.289287	0.242743	0.268019	
6	-34.090187	7.702699	1.786782	2.943856	9.697107	3.078414	0.119561	15.610253	15.610253	0.350196	0.301513	0.131509	0.216782	
7	-34.458842	9.474094	9.518771	0.000000	19.170566	10.086180	0.000000	27.341779	27.341779	0.248101	0.246579	0.254768	0.250552	
8	-34.243220	0.000000	10.448791	0.000000	23.993452	5.568922	12.445170	67.860238	67.860238	0.260011	0.242346	0.251213	0.246430	
9	-34.166092	6.641393	7.327287	0.000000	14.975098	7.521070	0.000000	23.419339	23.419339	0.251725	0.250288	0.248648	0.249339	
10	-34.014408	6.097366	31.338264	0.000000	14.565283	19.812697	0.000000	22.844281	22.844281	0.246039	0.257817	0.244335	0.251809	
11	-33.976558	1.099413	12.841834	0.000000	10.013198	8.568584	0.000000	21.000822	21.000822	0.167425	0.394238	0.152228	0.286109	
12	-34.460345	0.536706	13.204507	0.000000	10.393512	8.705254	0.000000	23.464059	23.464059	0.096173	0.504586	0.083296	0.315945	
13	-34.627948	100.000000	100.000000	64.923097	70.451054	69.976124	0.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	
14	-34.628427	100.000000	100.000000	64.959241	70.500584	70.012817	0.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	
15	-34.627151	100.000000	100.000000	64.871805	70.383931	69.925901	0.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	
16	-34.626865	100.000000	100.000000	100.000000	35.206040	51.732044	18.171925	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	
17	-34.627068	100.000000	100.000000	64.856919	70.383476	69.922532	0.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	
18	-33.734910	2.477698	76.654162	0.475701	9.965585	40.774296	0.000000	18.226372	18.226372	0.203593	0.324760	0.200906	0.270741	
19	-34.626650	100.000000	100.000000	93.170561	13.779925	55.309128	0.000000	19.569090	19.569090	0.250000	0.250000	0.250000	0.250000	
20	-34.334341	0.000000	18.510922	0.000000	10.039322	11.308789	0.000000	20.570394	20.570394	0.000000	0.641274	0.000000	0.358726	
21	-34.280363	3.954128	57.959638	0.000000	12.743812	32.329650	0.000000	21.445794	21.445794	0.234730	0.275733	0.232782	0.256755	
22	-34.415066	7.931551	52.251945	0.000000	17.559978	31.482625	0.000000	26.012861	26.012861	0.249812	0.250350	0.249753	0.250085	
23	-33.827990	0.000000	18.558898	0.000000	9.451564	11.111279	0.000000	18.894036	18.894036	0.000000	0.640391	0.000000	0.359609	
24	-33.215375	0.000000	17.525527	0.000000	10.066592	10.579139	0.000000	20.719271	20.719271	0.000000	0.641092	0.000000	0.358908	
25	-34.176844	0.730181	27.725548	0.000000	10.356059	16.602686	0.000000	20.276110	20.276110	0.073110	0.534661	0.064571	0.327658	
26	-33.872637	0.928579	24.764338	0.000000	10.881790	15.099456	0.000000	20.779605	20.779605	0.096762	0.499543	0.085980	0.317715	
27	-34.627538	100.000000	100.000000	100.000000	35.307467	51.798058	18.150607	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	
28	-32.798630	0.403615	30.549537	0.000000	10.247728	17.605619	0.000000	21.060296	21.060296	0.072794	0.531606	0.068534	0.327066	
29	-33.273862	0.000000	18.001281	0.000000	9.650292	10.801158	0.818496	20.480824	20.480824	0.120435	0.448032	0.126461	0.305073	
30	-32.984291	0.890674	14.475839	0.000000	9.542636	9.267976	0.000000	18.166520	18.166520	0.162355	0.397221	0.151421	0.289002	
31	-33.205658	0.000000	12.311419	0.000000	11.638673	7.672218	1.968603	25.207245	25.207245	0.185829	0.340930	0.196796	0.276444	
