Options:
Model:                           Discrete: Dependent
Tree File Name:                  /Users/sarthakshukla/Desktop/MorphTest/GallWasps_Morph.nex.run1.t
Data File Name:                  /Users/sarthakshukla/Desktop/MorphTest/gallwasps_charmatrix.txt
Log File Name:                   1000TreesDependentRestrictQ12Q34Q21Q43.log.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3162471759
Analsis Type:                    Maximum Likelihood
ML Attempt Per Tree:             10
ML Max Evaluations:              20000
ML Tolerance:                    0.000001
ML Algorithm:                    BOBYQA
Rate Range:                      0.000000 - 100.000000
Precision:                       64 bits
Cores:                           1
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          q34
    q13                          None
    q21                          q43
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Tree Information
     Trees:                      1001
     Taxa:                       41
     Sites:                      1
     States:                     4
Tree No	Lh	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
1	-33.818224	29.336570	32.215476	64.117212	0.000000	0.000000	29.336570	92.515828	64.117212	0.250529	0.260237	0.236541	0.252693	
2	-33.506599	7.106369	13.847335	15.007648	0.000000	2.726615	7.106369	27.781511	15.007648	0.210855	0.038995	0.615221	0.134930	
3	-33.692986	3.054104	10.590499	5.577951	34.682118	4.448053	3.054104	100.000000	5.577951	0.316328	0.050077	0.576434	0.057162	
4	-33.974708	4.495378	5.171479	9.982669	9.428176	0.000000	4.495378	41.168108	9.982669	0.304904	0.303632	0.121092	0.270372	
5	-34.467403	2.943651	100.000000	6.628463	30.890767	49.886572	2.943651	100.000000	6.628463	0.213734	0.286266	0.213734	0.286266	
6	-33.948332	2.240776	8.157496	5.275357	2.531393	2.561666	2.240776	14.447399	5.275357	0.132768	0.391939	0.112082	0.363211	
7	-34.556461	14.902566	17.717183	32.587779	0.000000	0.000000	14.902566	50.008751	32.587779	0.249989	0.249089	0.251172	0.249750	
8	-34.566191	5.084720	100.000000	10.832765	30.065836	49.339750	5.084720	100.000000	10.832765	0.252619	0.247381	0.252619	0.247381	
9	-34.437044	3.374852	100.000000	7.529347	31.958107	50.264867	3.374852	100.000000	7.529347	0.247389	0.252611	0.247389	0.252611	
10	-34.153026	0.000000	100.000000	3.953082	20.893406	49.841962	0.000000	69.327564	3.953082	0.000000	0.500000	0.000000	0.500000	
11	-34.154210	0.252742	100.000000	3.889829	30.506081	50.143655	0.252742	100.000000	3.889829	0.093704	0.406296	0.093704	0.406296	
12	-34.631950	30.804585	100.000000	66.749866	0.000000	33.436641	30.804585	100.000000	66.749866	0.250000	0.250000	0.250000	0.250000	
13	-34.632071	30.825804	100.000000	66.793682	0.000000	33.436512	30.825804	100.000000	66.793682	0.250000	0.250000	0.250000	0.250000	
14	-34.633463	31.056138	100.000000	67.258508	0.000000	33.408796	31.056138	100.000000	67.258508	0.250000	0.250000	0.250000	0.250000	
15	-34.609961	23.997978	28.518253	52.367415	6.694474	0.000000	23.997978	100.000000	52.367415	0.250000	0.250000	0.250000	0.250000	
16	-33.584890	0.000000	100.000000	3.436748	30.376632	49.622528	0.000000	100.000000	3.436748	0.000000	0.500000	0.000000	0.500000	
17	-34.629636	30.463880	100.000000	66.076201	0.000000	33.500268	30.463880	100.000000	66.076201	0.250000	0.250000	0.250000	0.250000	
18	-33.613972	0.538230	100.000000	4.099959	30.309505	48.969267	0.538230	100.000000	4.099959	0.147934	0.352066	0.147934	0.352066	
19	-34.282868	0.873512	100.000000	4.538831	31.045291	49.515175	0.873512	100.000000	4.538831	0.186104	0.313896	0.186104	0.313896	
20	-34.581247	25.548717	30.371364	55.366203	6.386265	0.000000	25.548717	100.000000	55.366203	0.250000	0.249998	0.250003	0.249999	
21	-34.316267	1.183007	100.000000	4.901771	31.138332	49.682382	1.183007	100.000000	4.901771	0.214446	0.285554	0.214446	0.285554	
22	-34.557553	2.695884	100.000000	6.755668	32.505970	50.379516	2.695884	100.000000	6.755668	0.248970	0.251030	0.248970	0.251030	
23	-34.202937	0.000000	100.000000	4.019466	31.432067	50.784828	0.000000	100.000000	4.019466	0.000000	0.500000	0.000000	0.500000	
24	-33.688771	0.000000	100.000000	4.262846	31.567137	51.049333	0.000000	100.000000	4.262846	0.000000	0.500000	0.000000	0.500000	
25	-34.576067	0.523991	100.000000	4.670264	31.931424	50.884592	0.523991	100.000000	4.670264	0.093064	0.406936	0.093064	0.406936	
26	-34.324738	0.660035	100.000000	4.979242	31.926887	50.841863	0.660035	100.000000	4.979242	0.119297	0.380703	0.119297	0.380703	
27	-33.834157	0.111797	100.000000	4.632843	31.747205	50.716401	0.111797	100.000000	4.632843	0.034843	0.465157	0.034843	0.465157	
28	-33.028214	0.008377	100.000000	4.051558	31.373127	50.595985	0.008377	100.000000	4.051558	0.003637	0.496363	0.003637	0.496363	
29	-33.712200	0.148835	100.000000	3.804152	31.592183	51.015972	0.148835	100.000000	3.804152	0.066668	0.433332	0.066668	0.433332	
30	-33.514566	0.372408	100.000000	3.962695	31.180743	50.863571	0.372408	100.000000	3.962695	0.140031	0.359969	0.140031	0.359969	
31	-33.786886	0.645312	100.000000	4.687341	31.687040	50.965364	0.645312	100.000000	4.687341	0.175941	0.324059	0.175941	0.324059	
32	-34.509766	17.864805	21.141648	39.639049	14.654415	0.000000	17.864805	100.000000	39.639049	0.250000	0.250000	0.250000	0.250000	
33	-34.367131	1.645748	100.000000	5.857120	1.241053	48.189046	1.645748	9.522790	5.857120	0.235793	0.264270	0.235791	0.264147	
34	-34.628438	30.245341	100.000000	65.637168	0.000000	33.534391	30.245341	100.000000	65.637168	0.250000	0.250000	0.250000	0.250000	
